Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-08,28.83659732877997,28.905951209345766,28.373513306351683,28.59051513671875,210699200
2015-06-09,28.34442910924805,28.65315406199824,28.102820428705932,28.505502700805664,224301600
2015-06-10,28.61734742752388,28.935019265616674,28.60168759625997,28.83211326599121,156349200
2015-06-11,28.899236062185924,29.122949003049126,28.742637686299396,28.76724624633789,141563600
2015-06-12,28.677759743563243,28.709079415800698,28.43614938047934,28.44957160949707,147544800
2015-06-15,28.210201695735194,28.465234313531752,28.122953784741334,28.393646240234375,175955600
2015-06-16,28.418254338316935,28.60169887983302,28.27060468626461,28.5457706451416,125976400
2015-06-17,28.572611962805503,28.60840513940006,28.35337256903566,28.478652954101562,131672400
2015-06-18,28.463007325674894,28.704616081962524,28.46076971764779,28.60841941833496,141628800
2015-06-19,28.5703753745833,28.59498393109185,28.277312010264776,28.322053909301758,218867600
2015-06-22,28.521161798260287,28.648678103801466,28.429440381822584,28.54800796508789,136157200
2015-06-23,28.518924786531382,28.548006852699064,28.384695664417926,28.41825294494629,121075600
2015-06-24,28.458524335440853,29.037941766950528,28.43839098908134,28.659866333007812,221123600
2015-06-25,28.827649082669843,28.90371066168334,28.523399353027344,28.523399353027344,127752400
2015-06-26,28.561427272045922,28.633015336132086,28.30192117978136,28.35561180114746,176267200
2015-06-29,28.067025654929786,28.292976205511472,27.84778792635272,27.858972549438477,196645600
2015-06-30,28.091639582007183,28.21468240701741,27.932803566772385,28.060319900512695,177482800
2015-07-01,28.38916846465127,28.398117185817476,28.18558889840671,28.322053909301758,120955200
2015-07-02,28.284030626669352,28.342196476280925,28.136379248454087,28.28626823425293,108844000
2015-07-03,28.284030626669352,28.342196476280925,28.136379248454087,28.28626823425293,108844000
2015-07-06,27.95069102242511,28.239280875986704,27.93055597335178,28.18782615661621,112241600
2015-07-07,28.163214947246896,28.22138077523088,27.688943016750304,28.118473052978516,187787200
2015-07-08,27.847782725961178,27.883575902663488,27.413779150935518,27.420490264892578,243046400
2015-07-09,27.706842454956956,27.753821959364338,26.67105233749369,26.861207962036133,314380000
2015-07-10,27.279555929712142,27.706846749433172,27.11624473563605,27.579330444335938,245418000
2015-07-13,27.970828478673333,28.134139675066198,27.81199249686344,28.11176872253418,165762000
2015-07-14,28.196778753880743,28.270604432641733,27.973065817122052,28.100582122802734,127072400
2015-07-15,28.125196728192016,28.4451063647966,28.093877046856846,28.371280670166016,134596800
2015-07-16,28.577085688130555,28.762769513634545,28.48983779269699,28.749343872070312,144889600
2015-07-17,28.87686953719801,28.99767303466797,28.70460960069722,28.99767303466797,184658800
2015-07-20,29.299681254279015,29.747107091969966,29.239277810386028,29.545766830444336,235600800
2015-07-21,29.720263908218314,29.735922038142906,29.154270472361155,29.250465393066406,307025600
2015-07-22,27.290748168614144,28.075981270086412,27.290748168614144,28.013341903686523,461802400
2015-07-23,28.232570293325455,28.43167465891091,27.97753769680489,27.999910354614258,203998000
2015-07-24,28.03570896904938,28.129668005601875,27.718036965394102,27.852264404296875,168649200
2015-07-27,27.536826648069855,27.653158339783495,27.31982651671652,27.465238571166992,177822000
2015-07-28,27.601701736450195,27.720271027557082,27.416021294667143,27.601701736450195,134472400
2015-07-29,27.550248777438405,27.62854796472452,27.35338029878272,27.514453887939453,148046800
2015-07-30,27.364568979430548,27.420497218981932,27.22810393838161,27.375755310058594,134513200
2015-07-31,27.42720310068678,27.436151822122643,27.049129434087703,27.136377334594727,171540000
2015-08-03,27.18112992432187,27.420502769786903,26.290751419432574,26.49656867980957,279904000
2015-08-04,26.268369758624726,26.331009100995956,25.3354873237516,25.646448135375977,496554400
2015-08-05,25.268375293079536,26.272847598831326,25.07821963993261,25.81647300720215,397250400
2015-08-06,26.061428171904467,26.18053246588094,25.645686153762345,25.872657775878906,211612000
2015-08-07,25.74906144017061,26.12435280663916,25.731082979442437,25.960302352905273,154681600
2015-08-10,26.18726920287338,26.964819433852004,26.18726920287338,26.904144287109375,219806400
2015-08-11,26.474920993929892,26.558070078780897,25.468151319049372,25.504106521606445,388331200
2015-08-12,25.288365271697256,25.937821958742536,24.636660849139336,25.897371292114258,404870000
2015-08-13,26.077157123005925,26.158058470872593,25.740068745068186,25.877151489257812,194143200
2015-08-14,25.690627593869674,26.13783100680857,25.620963214460115,26.05917739868164,171718000
2015-08-17,26.077152747263195,26.438961016033268,25.95580074582604,26.328845977783203,163538800
2015-08-18,26.164801731991833,26.391775068538184,26.070417391276813,26.180532455444336,138242800
2015-08-19,26.090637910565032,26.185022236948075,25.771528017829972,25.845687866210938,193146000
2015-08-20,25.63669966116292,25.697374825404818,25.086120852281372,25.31534194946289,274006400
2015-08-21,24.81644931788693,25.146796240733956,23.74226117047983,23.76698112487793,513102000
2015-08-24,21.319721484197963,24.450149629904324,20.67475829831657,23.173707962036133,648825200
2015-08-25,24.96925831752523,24.96925831752523,23.25909658597458,23.313030242919922,414406400
2015-08-26,24.065866122868652,24.695098552521703,23.607427361131087,24.65015411376953,387098400
2015-08-27,25.220953313398102,25.447924921183624,24.724308258728797,25.376012802124023,338464400
2015-08-28,25.207466597226198,25.463653608053637,25.0658901063542,25.45915985107422,212657600
2015-08-31,25.176003152070585,25.73781702840714,25.169261659877726,25.34005355834961,224917200
2015-09-01,24.75352264315936,25.14229693113925,24.12653807774639,24.207439422607422,307383600
2015-09-02,24.771502803371042,25.24567222595215,24.52430328012755,25.24567222595215,247555200
2015-09-03,25.27937650837601,25.344547123280524,24.728799599538373,24.802959442138672,212935600
2015-09-04,24.48834279546704,24.820935640339997,24.384969251005455,24.55575942993164,199985200
2015-09-07,24.48834279546704,24.820935640339997,24.384969251005455,24.55575942993164,199985200
2015-09-08,25.113080174673804,25.29510732125327,24.79172257007705,25.23892593383789,219374400
2015-09-09,25.56478629009856,25.623213715195657,24.668129857137995,24.75352668762207,340043200
2015-09-10,24.780488058046473,25.4569125095044,24.697340693739587,25.2973575592041,251571200
2015-09-11,25.122073310185897,25.665908813476562,25.11533181697058,25.665908813476562,199662000
2015-09-14,26.198503589219275,26.26816795724045,25.811975390160278,25.913101196289062,233453600
2015-09-15,26.05243655410031,26.187271559176203,25.71310044828522,26.13109016418457,173364800
2015-09-16,26.12434620347682,26.18951682125369,25.942319049544135,26.160303115844727,148694000
2015-09-17,25.991764218712042,26.17828516726287,25.55579599768322,25.600740432739258,256450400
2015-09-18,25.216448506870428,25.6861257000814,25.140042658756222,25.495107650756836,297141200
2015-09-21,25.544553165129184,25.926587633449145,25.54230714405641,25.8906307220459,200888000
2015-09-22,25.479383617981522,25.65916475349993,25.28611949738123,25.48387908935547,201384800
2015-09-23,25.53556495819313,25.780516711991236,25.46140682586891,25.69062614440918,143026800
2015-09-24,25.45017313335253,25.955805712160856,25.252415230868095,25.843442916870117,200878000
2015-09-25,26.16704091553299,26.223222297289446,25.623203837095524,25.77826499938965,224607600
2015-09-28,25.58500291929994,25.746805585795155,25.26814079284668,25.26814079284668,208436000
2015-09-29,25.355784089393076,25.50859753119888,24.238897837234177,24.508567810058594,293461600
2015-09-30,24.758012213260688,25.0658868188322,24.434408603064135,24.787227630615234,265892000
2015-10-01,24.510818629040212,24.63441838227001,24.11530113322495,24.625429153442383,255716400
2015-10-02,24.272613426625988,24.946790251361485,24.169239852575654,24.805212020874023,232079200
2015-10-05,24.69284248996812,25.027684789490863,24.51081534552357,24.895095825195312,208258800
2015-10-06,24.861388664977746,25.11083417955277,24.668124541712046,25.014202117919922,192787200
2015-10-07,25.1108321445977,25.117573636685297,24.587222923062672,24.895095825195312,187062400
2015-10-08,24.76250208393122,24.76250208393122,24.3175448630769,24.607440948486328,247918400
2015-10-09,24.7198111391471,25.232185132071688,24.605200625618203,25.196229934692383,211064400
2015-10-12,25.333321095305376,25.337814853528954,25.043424826050256,25.07938003540039,121868800
2015-10-13,24.904084356309667,25.270386370489963,24.872622917767544,25.122068405151367,132197200
2015-10-14,25.00970225368895,25.061388160940748,24.620926366377812,24.766998291015625,177849600
2015-10-15,24.92880538612416,25.191733868730488,24.829925595255503,25.137800216674805,150694000
2015-10-16,25.119820051856813,25.169259943926974,24.83891313283977,24.953523635864258,156930400
2015-10-19,24.899590536726432,25.113079114080715,24.74452936536228,25.108585357666016,119036800
2015-10-20,25.020944826997862,25.65691861902344,24.904088281782034,25.567028045654297,195871200
2015-10-21,25.618711022670823,25.973777779908374,25.55129267627694,25.564777374267578,167180800
2015-10-22,25.69287252826722,25.955801010131836,25.641184897408078,25.955801010131836,166616400
2015-10-23,26.225467114341996,26.794024111816796,26.142319770451564,26.76031494140625,237467600
2015-10-26,26.535602608178756,26.546837860884445,25.825468799592795,25.906370162963867,265335200
2015-10-27,25.933333609634193,26.189520646857954,25.61646970255627,25.74231719970703,279537600
2015-10-28,26.27715967760422,26.809759869563173,26.0816478240831,26.803016662597656,342205600
2015-10-29,26.67492202962101,27.122127107408968,26.57828997479224,27.086170196533203,204909200
2015-10-30,27.189546432219462,27.241234068084648,26.843468846157037,26.854705810546875,197461200
2015-11-02,27.146847491305937,27.27269325235393,26.87942353455905,27.232242584228516,128813200
2015-11-03,27.144607285542975,27.751365761217244,27.12438108860963,27.544618606567383,182076000
2015-11-04,27.67045843843886,27.825519628264583,27.331124066834178,27.416519165039062,179544400
2015-11-05,27.50002004779122,27.689598432935576,27.12312235636019,27.290130615234375,158210800
2015-11-06,27.33301663251769,27.49099721325084,27.222430226004487,27.321731567382812,132169200
2015-11-09,27.29915765932575,27.490991674957755,27.09378294574713,27.211139678955078,135485600
2015-11-10,26.38286754435777,26.64692149059824,26.193289160128977,26.353527069091797,236511600
2015-11-11,26.26325763768348,26.500228503413954,26.001459284846973,26.204578399658203,180872000
2015-11-12,26.23843336546997,26.364817834384485,26.100763831034122,26.116561889648438,130102400
2015-11-13,25.999201409944344,26.082706411554206,25.33793691269189,25.353734970092773,183249600
2015-11-16,25.13707526467575,25.78254170723503,25.051314627262517,25.769001007080078,152426800
2015-11-17,25.936001815645692,25.965342286672424,25.57490223340563,25.65840721130371,110467600
2015-11-18,26.12558840700528,26.51602686147571,26.066909168315345,26.470890045166016,186698800
2015-11-19,26.54987960454499,27.026080407511675,26.351275207640914,26.80716323852539,173183200
2015-11-20,26.901950364183147,27.064445646040554,26.822960080463307,26.92452049255371,137148400
2015-11-23,26.917745528146632,27.021563286288874,26.482168614034364,26.5747013092041,129930000
2015-11-24,26.47991260974616,26.93580056462235,26.432518445268354,26.829727172851562,171212800
2015-11-25,26.904208831743524,26.908723546347577,26.61307172671012,26.637897491455078,85553200
2015-11-26,26.904208831743524,26.908723546347577,26.61307172671012,26.637897491455078,85553200
2015-11-27,26.69657615585164,26.723659277317896,26.540851220674067,26.588245391845703,52185600
2015-11-30,26.62887297041185,26.949350593141354,26.574708441695883,26.698837280273438,156721200
2015-12-01,26.80039030264523,26.81393100148749,26.373841070524477,26.48217010498047,139409600
2015-12-02,26.48216908966575,26.65594942015389,26.197804093726983,26.24294090270996,133546400
2015-12-03,26.303882270801992,26.3580467958002,25.77802991344428,25.999202728271484,166278000
2015-12-04,26.019517392951357,26.913239868762616,25.97889356578451,26.863588333129883,231108000
2015-12-07,26.852299144995612,27.05090352244436,26.588243464948686,26.694316864013672,128336800
2015-12-08,26.522797146418345,26.76654008635242,26.373844275475854,26.68303680419922,137238000
2015-12-09,26.549882216356906,26.56116728216374,25.972122661720203,26.093994140625,185445600
2015-12-10,26.188774194360587,26.39189326149142,26.069160110899862,26.21811294555664,116850800
2015-12-11,25.996948325706597,26.042085145035998,25.4688385858843,25.543315887451172,187544800
2015-12-14,25.31762326293846,25.430467010460585,24.778230287531414,25.385330200195312,257274800
2015-12-15,25.26346046283807,25.45755185951287,24.904616425968495,24.93621253967285,213292400
2015-12-16,25.067109264176477,25.274741340229046,24.55479942319868,25.12804412841797,224954000
2015-12-17,25.281513140894017,25.333422023816897,24.59542465209961,24.59542465209961,179091200
2015-12-18,24.579630563761512,24.71729837768362,23.87999781922301,23.929649353027344,385813200
2015-12-21,24.211752656946654,24.23206542557872,23.825827271525725,24.223037719726562,190362400
2015-12-22,24.238830699101175,24.31105060893739,24.024426604189138,24.200464248657227,131157600
2015-12-23,24.209498766115598,24.566085449963985,24.193700709077202,24.511920928955078,130629600
2015-12-24,24.599942509407683,24.599942509407683,24.36296989740819,24.381025314331055,54281600
2015-12-25,24.599942509407683,24.599942509407683,24.36296989740819,24.381025314331055,54281600
2015-12-28,24.281721226671767,24.30429135781022,23.963502695558784,24.107942581176758,106816800
2015-12-29,24.139532514352073,24.696980862220546,24.116964110854564,24.541255950927734,123724800
2015-12-30,24.50514804544306,24.532229442217997,24.18918521548392,24.220781326293945,100855200
2015-12-31,24.150822072980475,24.155335065776598,23.656565851637144,23.755868911743164,163649200
2016-01-01,24.150822072980475,24.155335065776598,23.656565851637144,23.755868911743164,163649200
2016-01-04,23.157798792520264,23.780696889758005,23.020129254328968,23.776182174682617,270597600
2016-01-05,23.86645682922182,23.889025238352783,23.112661288720396,23.18036651611328,223164000
2016-01-06,22.695139948817477,23.103635593674117,22.53941670694449,22.726736068725586,273829600
2016-01-07,22.270844894024773,22.598091114446778,21.763047966009083,21.767560958862305,324377600
2016-01-08,22.24150199579669,22.36788643447157,21.837521197193666,21.882658004760742,283192000
2016-01-11,22.336294945746253,22.356605996795746,21.968423172719636,22.23699188232422,198957600
2016-01-12,22.69287942434013,22.72447553744157,22.306952273720103,22.559722900390625,196616800
2016-01-13,22.640972228879306,22.837320993675295,21.95939666732652,21.979707717895508,249758400
2016-01-14,22.108350515551393,22.677084062682308,21.607323917031994,22.46042251586914,252680400
2016-01-15,21.71114056439832,22.051929230429984,21.521563858119055,21.921030044555664,319335600
2016-01-18,21.71114056439832,22.051929230429984,21.521563858119055,21.921030044555664,319335600
2016-01-19,22.209896234687367,22.26406072460213,21.55314512227079,21.814943313598633,212350800
2016-01-20,21.462888659959393,22.160264182280997,21.083733454099974,21.844301223754883,289337600
2016-01-21,21.905230614502393,22.090294316035074,21.426774163732585,21.73370933532715,208646000
2016-01-22,22.259562261967094,22.8982584367017,22.200884739166256,22.889230728149414,263202000
2016-01-25,22.91179433974429,22.914051696874395,22.39045676352377,22.442365646362305,207178000
2016-01-26,22.552955194428996,22.767357661587205,22.133176246177587,22.566495895385742,300308000
2016-01-27,21.675030742985395,21.808185560146175,21.065673374507742,21.083728790283203,533478800
2016-01-28,21.167234347066252,21.33198528518697,20.851271450219503,21.234939575195312,222715200
2016-01-29,21.39291980452718,21.968421936035156,21.29361674669528,21.968421936035156,257666000
2016-02-01,21.772072063368448,21.826236577921428,21.53058652207361,21.763044357299805,163774000
2016-02-02,21.535101167600182,21.67502803961913,21.27781755139622,21.322956085205078,149428800
2016-02-03,21.44031350754431,21.855577700566506,21.232681411033212,21.744991302490234,183857200
2016-02-04,21.75179757017025,22.085358688228332,21.59976685401658,21.91971206665039,185886800
2016-02-05,21.9015584424802,21.992323642447158,21.259398418078742,21.334278106689453,185672400
2016-02-08,21.13232964362086,21.71549384781649,21.111908379419077,21.55892562866211,216085600
2016-02-09,21.39554642208585,21.76995180866636,21.313857911151835,21.554384231567383,177324800
2016-02-10,21.765411843355377,21.86298413186225,21.352431821787203,21.391006469726562,169374400
2016-02-11,21.28208642645985,21.493114752274785,21.009790863136274,21.26166343688965,200298800
2016-02-12,21.37285424449232,21.443196451353334,21.105097859767017,21.327470779418945,161405600
2016-02-15,21.37285424449232,21.443196451353334,21.105097859767017,21.327470779418945,161405600
2016-02-16,21.561192723001657,21.976442392090075,21.4681596374477,21.928791046142578,196231600
2016-02-17,21.93559618514665,22.285041088918415,21.817602633931287,22.264619827270508,179452800
2016-02-18,22.42800348320497,22.43934978693369,21.80399486458901,21.842571258544922,156084000
2016-02-19,21.78356780640213,21.956021536272825,21.738186065953094,21.792644500732422,141496800
2016-02-22,21.853904112640826,21.987783153799384,21.765408530858885,21.983243942260742,137123200
2016-02-23,21.874330508139273,21.897021375759717,21.454543397953238,21.486310958862305,127770400
2016-02-24,21.325204598353906,21.86979237287173,21.175441748519887,21.806257247924805,145022800
2016-02-25,21.794907254674552,21.95601463317871,21.613376887547727,21.95601463317871,110330800
2016-02-26,22.05585999073366,22.241927881981823,21.9151755675962,21.99005699157715,115964400
2016-02-29,21.97871633725721,22.289586681657887,21.93106498190284,21.940141677856445,140865200
2016-03-01,22.15797315943575,22.865938003101313,22.10578259998999,22.811479568481445,201628400
2016-03-02,22.806940266626068,22.89316625882572,22.609526076482055,22.861398696899414,132678400
2016-03-03,22.822819348233132,23.079229397042607,22.793319667374092,23.031578063964844,147822800
2016-03-04,23.22899626412378,23.542134392326258,23.002084125402565,23.37421989440918,184220400
2016-03-07,23.233531180815373,23.333373064817575,22.90904678901025,23.115537643432617,143315600
2016-03-08,22.868210154594347,23.0905848617785,22.781984145916166,22.924938201904297,126247600
2016-03-09,22.988464676816246,23.049731914301546,22.752475881173154,22.94535255432129,108806800
2016-03-10,23.011161439915455,23.199497204424766,22.725251652671545,22.956701278686523,134054400
2016-03-11,23.19950131416942,23.208578009315495,23.03158678197353,23.20404052734375,109632800
2016-03-14,23.12461430207551,23.351526415421585,23.095114619371216,23.263029098510742,100304400
2016-03-15,23.5897883074565,23.866621423892376,23.5648278309777,23.7304744720459,160270800
2016-03-16,23.737282485847114,24.123032486325652,23.73274327292714,24.045883178710938,153214000
2016-03-17,23.943768291745858,24.1593358638334,23.816698047114713,24.007305145263672,137682800
2016-03-18,24.129837141626506,24.166143916515754,23.86888955471988,24.034534454345703,176820800
2016-03-21,24.036804098088368,24.427093272745285,23.857543291998166,24.03226661682129,142010800
2016-03-22,23.882508965360604,24.345410059464413,23.87343226964845,24.2160701751709,129777600
2016-03-23,24.161606382334952,24.295483719240615,24.029996920453165,24.082185745239258,102814000
2016-03-24,23.93242435451574,24.109415551691082,23.800814894133254,23.977806091308594,104532000
2016-03-25,23.93242435451574,24.109415551691082,23.800814894133254,23.977806091308594,104532000
2016-03-28,24.05268905869854,24.09580292326022,23.83939107343852,23.8688907623291,77645600
2016-03-29,23.800817573106315,24.458863217884776,23.79854796665052,24.433902740478516,124760400
