Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-02,0.017622354109838034,0.01595615712089979,0.01437297157684278,0.015314982892710952,0.30304760062692765
2015-01-05,0.01471647684540689,0.01335757282597426,0.012551096994463898,0.01243696115099538,0.37389842077205454
2015-01-06,0.013076045373945563,0.012221258027975801,0.011818567668689467,0.012446293903674077,0.3835635291776329
2015-01-07,0.013694723527560543,0.012938437890423232,0.013762545910538049,0.0138385928213655,0.21929505003672528
2015-01-08,0.015597608068157978,0.016617440070058165,0.01564077037164302,0.01770709912297344,0.34243374859432807
2015-01-09,0.018822216297019065,0.017641991854180722,0.017058856474462952,0.01781925278769403,0.30621197092986546
2015-01-12,0.018756582110326214,0.017064507624268394,0.015734690252204697,0.015240224491735635,0.2803247491769776
2015-01-13,0.017659840758631043,0.01722284327476746,0.015837987046694382,0.016146609866345182,0.3918424272747108
2015-01-14,0.015419522057921298,0.015071342492165712,0.015452968905893386,0.01575417645099768,0.27588606284782136
2015-01-15,0.01631939486528447,0.01467083022755658,0.013724987513099987,0.012969578615614805,0.34658662495674086
2015-01-16,0.013535385492478541,0.012360993591204614,0.012353887838592453,0.012194020442712047,0.464870390455098
2015-01-19,0.013535385492478541,0.012360993591204614,0.012353887838592453,0.012194020442712047,0.464870390455098
2015-01-20,0.014294648688350661,0.013655616338803772,0.013574727186873081,0.014744986227603868,0.2819174843607759
2015-01-21,0.015335143915345156,0.015602226357529586,0.015236959183030849,0.015520560463764238,0.27345188266126164
2015-01-22,0.01656312453017586,0.016915500460174288,0.016598686482520067,0.018183671881747826,0.3068315455557589
2015-01-23,0.01847535896054177,0.018107657792248488,0.018298458054665068,0.018725614067417143,0.2599535958426478
2015-01-26,0.019825194899972906,0.018675819744190067,0.019491149715663125,0.018837751668880104,0.3184595993705147
2015-01-27,0.018587834846802195,0.01692478611045188,0.015950664983127985,0.015137419642951372,0.5739219185713338
2015-01-28,0.023471593706555827,0.022177846065427664,0.021848309151225417,0.020902811942318827,0.8994281402930512
2015-01-29,0.022243629342425644,0.023174439724497675,0.022083090977679687,0.02425739841117998,0.5027424489342469
2015-01-30,0.024193372094069424,0.02392885350612288,0.023294538086482075,0.022631491537883908,0.49832486266974957
2015-02-02,0.02386531922473241,0.023155824698151403,0.02257145139383282,0.024005116918589142,0.36401080259370944
2015-02-03,0.024287119135143892,0.02308129258208251,0.024008277811105094,0.024023790455575345,0.29480642688787634
2015-02-04,0.024287170133174454,0.024403928012338982,0.024665706556858985,0.02487416325085509,0.41139387506683683
2015-02-05,0.026155986176912463,0.02458507319986751,0.025990443597933094,0.02567155139086688,0.23298004045777548
2015-02-06,0.02615594073560283,0.024603726212884064,0.025236138358381788,0.024724011950228386,0.2423177781631914
2015-02-09,0.024772591680324127,0.024220378429520406,0.02521731894589571,0.025465154593674835,0.2115193565119675
2015-02-10,0.026297127786344993,0.026380382646038064,0.026848392824291703,0.027622795452421092,0.35933937615740646
2015-02-11,0.02874395200387196,0.028970536446699266,0.02905460675720714,0.030305809246598994,0.4332107025282513
2015-02-12,0.031840081254796024,0.03136429008049553,0.03194904045308257,0.03178799815394617,0.43904646889618687
2015-02-13,0.03298822035899912,0.031177291002056268,0.03202448685089615,0.03236964871245841,0.3098737912420345
2015-02-16,0.03298822035899912,0.031177291002056268,0.03202448685089615,0.03236964871245841,0.3098737912420345
2015-02-17,0.03318583373996792,0.032673394797573474,0.03322185442073114,0.03307321939632575,0.36665342584326327
2015-02-18,0.03331760202857559,0.032579899730548034,0.03372156621777268,0.03390815540103023,0.24989525895933518
2015-02-19,0.03411751211662439,0.03281365962312793,0.0345512464341278,0.033654853891580364,0.2017532235543858
2015-02-20,0.03424925823356774,0.03325313867755042,0.03428725287729065,0.03463986891225225,0.27583363238412345
2015-02-23,0.03556677715614008,0.03652587791273279,0.035805193026537604,0.037923254991701474,0.41666505485617183
2015-02-24,0.038314756138071546,0.03708694918686539,0.037228872187222775,0.03714464479985044,0.4055012024639121
2015-02-25,0.03701603300802908,0.03521678403601618,0.03438152067350085,0.03397379790330475,0.4405631159680334
2015-02-26,0.0344092583320348,0.03453419723940254,0.03292960524914246,0.035502947744311425,0.5465481013538409
2015-02-27,0.035547958101280766,0.03425367304323078,0.03446639463604269,0.033664242865660735,0.359379658099028
2015-03-02,0.03484215435234157,0.03398250203934236,0.03452296866651007,0.034255250271738105,0.2703878975144284
2015-03-03,0.034569254582166156,0.03327186189206592,0.03432497719419979,0.034508551781187974,0.20465544153883408
2015-03-04,0.03470097790080237,0.03330923099273411,0.03454180918970258,0.03373926631038682,0.16533259376541043
2015-03-05,0.03421163040727926,0.03255184576950605,0.03212819948232633,0.031741117536574784,0.3242275897731823
2015-03-06,0.034042213644451924,0.03313156949445452,0.03259959584200167,0.0319193393798969,0.42860897024491257
2015-03-09,0.03362814898425004,0.03331860090326466,0.03146821164975737,0.03242592633553899,0.5289071685071944
2015-03-10,0.0321694796306599,0.031121184383424344,0.030280263584695377,0.029958698312633494,0.40312584670003776
2015-03-11,0.030607292324380225,0.028830271002626806,0.02868690330124403,0.027829192249613124,0.4036527089206118
2015-03-12,0.0283110551356371,0.02895183781709232,0.028234348890877684,0.029902420689552914,0.27208869060511626
2015-03-13,0.030277917814191757,0.029419371751271586,0.0291300330850163,0.029095643575460753,0.294241200913377
2015-03-16,0.029788527845652155,0.028998562461201624,0.02940342867135308,0.030371451748873513,0.19223837318501477
2015-03-17,0.03168954050263206,0.031214704194148526,0.03202449636622712,0.032332132974280975,0.28909917909559046
2015-03-18,0.03272471178558976,0.032935218842188044,0.032703312605646434,0.03367361577648349,0.3801990279583849
2015-03-19,0.03437160525276531,0.03301937323753182,0.033674419271976466,0.03276364829542412,0.2557636345181073
2015-03-20,0.033901058225961164,0.03222455217987129,0.03156249454657331,0.031262665376658574,0.40209322232354866
2015-03-23,0.03283765952415167,0.031710288645445076,0.03284474547090474,0.03249160899595757,0.20397384551076142
2015-03-24,0.032941160550169254,0.031887928502227464,0.032882440786236214,0.032003775893589784,0.17285188953476754
2015-03-25,0.03229182555379105,0.030747163169250788,0.029884280822069134,0.02889863575234909,0.2931408005716199
2015-03-26,0.028734532776399355,0.028933119082792794,0.029148873899073294,0.029705404834812446,0.2670387417967504
2015-03-27,0.030437869739398937,0.028764788893310536,0.02944113617021346,0.02877665940559232,0.21571635119139437
2015-03-30,0.029948527591039026,0.030354427751933977,0.030468824940105305,0.03170358573513972,0.26401312040384245
2015-03-31,0.03186831358942828,0.03043856749882562,0.030808228343617586,0.02988363470976335,0.2319851404393129
2015-04-01,0.030673163439369683,0.029157546731700804,0.02962029054001203,0.029714793808892817,0.22259113589480656
2015-04-02,0.03087078770603867,0.029568970487612964,0.030647967992329245,0.030718570714467833,0.16887356825271482
2015-04-03,0.03087078770603867,0.029568970487612964,0.030647967992329245,0.030718570714467833,0.16887356825271482
2015-04-06,0.030343775383542826,0.03139235062130018,0.03077995325271067,0.03262292612702185,0.20067648086088263
2015-04-07,0.03332701206521883,0.03196274774140645,0.032335621625724814,0.0313658718068834,0.1867267805377479
2015-04-08,0.0316424783692707,0.03035443685635064,0.03138337213053756,0.030981245134740446,0.20154094411599918
2015-04-09,0.03164245485294556,0.030522726126916838,0.031091076373119475,0.03188180757846182,0.17056093402952888
2015-04-10,0.03173655957358128,0.031111815197741755,0.03165676589889509,0.03238838650247511,0.219819994069603
2015-04-13,0.034013969906936684,0.03238351312423346,0.03292956963804583,0.03215385490955719,0.19537652825610363
2015-04-14,0.03272469864543136,0.031186623629665275,0.032269602483708956,0.03163790307472114,0.1260628158515834
2015-04-15,0.03216947628500022,0.031037021093513834,0.03236389514404063,0.032088204375653864,0.14809511973087824
2015-04-16,0.032047126002162626,0.03100896500713106,0.032458170712151097,0.031515950822850816,0.14424979279576655
2015-04-17,0.03136016343601292,0.03011132192124033,0.03090253613013806,0.03018385699472867,0.29507049739406205
2015-04-20,0.03137896684616498,0.03196274009911236,0.03157192365729275,0.03285745771993977,0.2637228346658077
2015-04-21,0.03375991497308209,0.03203755426925545,0.03298616295364655,0.032210172690781816,0.17024826943503776
2015-04-22,0.03271531802045523,0.03266405997471654,0.03265618763912659,0.03381434597651459,0.20362089897464875
2015-04-23,0.03394813453919937,0.03411341563281935,0.034372118158168874,0.034799360997186474,0.2555168277011879
2015-04-24,0.036009061293819936,0.034309743372772095,0.03539974736474864,0.035371566360216655,0.24755634876168991
2015-04-27,0.0377218822161241,0.0366474772546206,0.03721002348855068,0.03759494610078315,0.5827807487485823
2015-04-28,0.03974518295540082,0.037965881921444386,0.0357203460656655,0.0356342648753757,0.7232547489132268
2015-04-29,0.035698530235551085,0.03520742915543269,0.03452295739714327,0.03383309179816009,0.3681476940586534
2015-04-30,0.03426808408803042,0.032448978736807035,0.03101566100616769,0.03055908666116243,0.49480754583069914
2015-05-01,0.03187774119120296,0.03384224109212029,0.03169449757758595,0.034123909045787396,0.33698673493283543
2015-05-04,0.03507742267681463,0.03425367817683393,0.034485245794858,0.03388938548449828,0.2888766693228238
2015-05-05,0.03380696927132733,0.03227133328739794,0.03214706378566859,0.031168880047029363,0.27789888113710165
2015-05-06,0.032310635567940116,0.030681700190815356,0.02986541930217214,0.030427753466840526,0.4241261655987423
2015-05-07,0.0311165599256574,0.030547649317691772,0.030976091652015328,0.031153113959672837,0.24381588275397403
2015-05-08,0.0329215324886626,0.031993668004504636,0.03295481956521866,0.033376300941147866,0.3180465496199191
2015-05-11,0.033592501148047585,0.03193733559663116,0.03250038259137032,0.032151670306520524,0.23163475148679524
